Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Sales_binned,Sales_binary,PCA1,Delivery_Days,Order_Month,Order_Year
326,CA-2018-153339,2018-03-11,2018-05-11,Second Class,DJ-13510,Don Jones,Corporate,United States,Murfreesboro,Tennessee,37130.0,South,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,-0.34087028486455784,0.0,0.0,-0.3408702848645578,61,3,2018
335,CA-2016-137946,2016-01-09,2016-04-09,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles,California,90045.0,West,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,-0.3586587083273497,0.0,0.0,-0.35865870832734964,91,1,2016
336,CA-2016-137946,2016-01-09,2016-04-09,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles,California,90045.0,West,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1.1530914092179905,3.0,1.0,1.1530914092179905,91,1,2016
337,CA-2016-137946,2016-01-09,2016-04-09,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles,California,90045.0,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,-0.3434404271869399,0.0,0.0,-0.34344042718693985,91,1,2016
347,CA-2018-134306,2018-08-07,2018-12-07,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852.0,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",-0.3542147676615562,0.0,0.0,-0.35421476766155613,122,8,2018
348,CA-2018-134306,2018-08-07,2018-12-07,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852.0,East,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,-0.32731056847405954,1.0,0.0,-0.3273105684740595,122,8,2018
349,CA-2018-134306,2018-08-07,2018-12-07,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852.0,East,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",-0.3456687279196455,0.0,0.0,-0.3456687279196454,122,8,2018
350,CA-2017-129714,2017-01-09,2017-03-09,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009.0,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,-0.3554333696247546,0.0,0.0,-0.3554333696247545,59,1,2017
351,CA-2017-129714,2017-01-09,2017-03-09,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009.0,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,-0.32731056847405954,1.0,0.0,-0.3273105684740595,59,1,2017
352,CA-2017-129714,2017-01-09,2017-03-09,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009.0,East,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,-0.36135545864590823,0.0,0.0,-0.3613554586459082,59,1,2017
353,CA-2017-129714,2017-01-09,2017-03-09,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009.0,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,-0.28844191364788796,1.0,0.0,-0.2884419136478879,59,1,2017
354,CA-2017-129714,2017-01-09,2017-03-09,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009.0,East,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,6.5263094453474935,3.0,1.0,6.5263094453474935,59,1,2017
360,CA-2018-155698,2018-08-03,2018-11-03,First Class,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907.0,South,OFF-AP-10001124,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,0.6590923297366994,3.0,1.0,0.6590923297366995,92,8,2018
361,CA-2018-155698,2018-08-03,2018-11-03,First Class,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907.0,South,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",-0.3334194042895735,1.0,0.0,-0.33341940428957345,92,8,2018
387,CA-2016-122756,2016-03-12,2016-07-12,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,0.39717203764665854,3.0,1.0,0.3971720376466586,122,3,2016
388,CA-2016-122756,2016-03-12,2016-07-12,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,-0.3614947274417023,0.0,0.0,-0.36149472744170225,122,3,2016
394,US-2015-134971,2015-07-06,2015-10-06,Second Class,BP-11095,Bart Pistole,Corporate,United States,Peoria,Illinois,61604.0,Central,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,-0.3464568626958439,0.0,0.0,-0.34645686269584386,92,7,2015
399,CA-2017-108987,2017-08-09,2017-10-09,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036.0,Central,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,-0.3092815898185324,1.0,0.0,-0.3092815898185323,61,8,2017
400,CA-2017-108987,2017-08-09,2017-10-09,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036.0,Central,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",3.4261506007318947,3.0,1.0,3.4261506007318947,61,8,2017
401,CA-2017-108987,2017-08-09,2017-10-09,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036.0,Central,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",-0.15864339596778654,2.0,0.0,-0.15864339596778648,61,8,2017
402,CA-2017-108987,2017-08-09,2017-10-09,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036.0,Central,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,-0.275046787652419,1.0,0.0,-0.27504678765241897,61,8,2017
406,CA-2018-117457,2018-08-12,2018-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110.0,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,-0.08139036190081829,2.0,0.0,-0.08139036190081823,122,8,2018
407,CA-2018-117457,2018-08-12,2018-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110.0,West,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,1.532902736947737,3.0,1.0,1.532902736947737,122,8,2018
408,CA-2018-117457,2018-08-12,2018-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110.0,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",-0.3232116345978468,1.0,0.0,-0.32321163459784674,122,8,2018
409,CA-2018-117457,2018-08-12,2018-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110.0,West,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",1.2227891111131288,3.0,1.0,1.2227891111131288,122,8,2018
410,CA-2018-117457,2018-08-12,2018-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110.0,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",-0.35085965576288014,0.0,0.0,-0.3508596557628801,122,8,2018
411,CA-2018-117457,2018-08-12,2018-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110.0,West,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,-0.3213125146552,1.0,0.0,-0.32131251465519994,122,8,2018
412,CA-2018-117457,2018-08-12,2018-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110.0,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,-0.27758527797575694,1.0,0.0,-0.2775852779757569,122,8,2018
413,CA-2018-117457,2018-08-12,2018-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110.0,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1.7494862882069413,3.0,1.0,1.7494862882069413,122,8,2018
414,CA-2018-117457,2018-08-12,2018-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110.0,West,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,-0.186446511928136,2.0,0.0,-0.18644651192813594,122,8,2018
415,CA-2018-142636,2018-03-11,2018-07-11,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,98105.0,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,-0.14483679398474414,2.0,0.0,-0.14483679398474408,122,3,2018
416,CA-2018-142636,2018-03-11,2018-07-11,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,98105.0,West,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,0.11989419562041391,3.0,1.0,0.11989419562041397,122,3,2018
419,CA-2018-154816,2018-06-11,2018-10-11,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,Richmond,Kentucky,40475.0,South,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,-0.3570317955764823,0.0,0.0,-0.35703179557648224,122,6,2018
420,CA-2018-110478,2018-04-03,2018-09-03,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045.0,West,OFF-AR-10001573,Office Supplies,Art,American Pencil,-0.35142939174567417,0.0,0.0,-0.3514293917456741,153,4,2018
421,CA-2018-110478,2018-04-03,2018-09-03,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045.0,West,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",-0.34204457402909444,0.0,0.0,-0.3420445740290944,153,4,2018
429,CA-2018-152275,2018-01-10,2018-08-10,Standard Class,KH-16630,Ken Heidel,Corporate,United States,San Antonio,Texas,78207.0,Central,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,-0.35562011641911484,0.0,0.0,-0.3556201164191148,212,1,2018
434,CA-2017-127369,2017-06-06,2017-07-06,First Class,DB-13060,Dave Brooks,Consumer,United States,Lowell,Massachusetts,1852.0,East,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,0.764271922560289,3.0,1.0,0.7642719225602891,30,6,2017
441,CA-2017-115756,2017-05-09,2017-07-09,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227.0,Central,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,-0.3468398518842777,0.0,0.0,-0.34683985188427763,61,5,2017
442,CA-2017-115756,2017-05-09,2017-07-09,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,-0.057667188617255075,2.0,0.0,-0.05766718861725501,61,5,2017
443,CA-2017-115756,2017-05-09,2017-07-09,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,-0.25389375669123787,2.0,0.0,-0.2538937566912378,61,5,2017
444,CA-2017-115756,2017-05-09,2017-07-09,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",-0.2215928916667198,2.0,0.0,-0.22159289166671975,61,5,2017
445,CA-2017-115756,2017-05-09,2017-07-09,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227.0,Central,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,0.01829760908861777,3.0,1.0,0.018297609088617828,61,5,2017
446,CA-2017-115756,2017-05-09,2017-07-09,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-LA-10001317,Office Supplies,Labels,Avery 520,-0.3312828943540958,1.0,0.0,-0.33128289435409575,61,5,2017
448,CA-2017-166674,2017-01-04,2017-03-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021.0,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,-0.2719828741449488,2.0,0.0,-0.27198287414494876,59,1,2017
449,CA-2017-166674,2017-01-04,2017-03-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021.0,East,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,-0.10989298704004265,2.0,0.0,-0.10989298704004259,59,1,2017
450,CA-2017-166674,2017-01-04,2017-03-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021.0,East,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,0.051437252087804794,3.0,1.0,0.051437252087804856,59,1,2017
451,CA-2017-166674,2017-01-04,2017-03-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021.0,East,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,-0.3179415767570019,1.0,0.0,-0.31794157675700185,59,1,2017
452,CA-2017-166674,2017-01-04,2017-03-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021.0,East,OFF-AR-10004974,Office Supplies,Art,Newell 342,-0.3506064397705272,0.0,0.0,-0.35060643977052713,59,1,2017
453,CA-2017-166674,2017-01-04,2017-03-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021.0,East,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,-0.3105983129787675,1.0,0.0,-0.31059831297876744,59,1,2017
472,CA-2015-144666,2015-09-11,2015-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110.0,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,0.17336075240573073,3.0,1.0,0.1733607524057308,61,9,2015
473,CA-2015-144666,2015-09-11,2015-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110.0,West,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",-0.013788022342400274,3.0,0.0,-0.013788022342400213,61,9,2015
474,CA-2015-144666,2015-09-11,2015-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110.0,West,TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3,0.7479204998540999,3.0,1.0,0.7479204998541,61,9,2015
475,CA-2015-144666,2015-09-11,2015-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110.0,West,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",-0.21975707572216127,2.0,0.0,-0.21975707572216122,61,9,2015
476,CA-2015-144666,2015-09-11,2015-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110.0,West,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",-0.267029336294545,2.0,0.0,-0.26702933629454495,61,9,2015
477,CA-2015-144666,2015-09-11,2015-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110.0,West,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,-0.21606961783352202,2.0,0.0,-0.21606961783352197,61,9,2015
482,CA-2015-134677,2015-06-10,2015-10-10,Standard Class,XP-21865,Xylona Preis,Consumer,United States,San Diego,California,92024.0,West,TEC-AC-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,-0.3517933897346815,0.0,0.0,-0.35179338973468144,122,6,2015
529,US-2016-138303,2016-03-09,2016-07-09,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,-0.3086738714368854,1.0,0.0,-0.30867387143688535,122,3,2016
530,US-2016-138303,2016-03-09,2016-07-09,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,0.6882248296569016,3.0,1.0,0.6882248296569017,122,3,2016
531,US-2016-138303,2016-03-09,2016-07-09,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",-0.28307373461000623,1.0,0.0,-0.2830737346100062,122,3,2016
532,CA-2016-102848,2016-07-11,2016-09-11,Second Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,90036.0,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,-0.06434576041556306,2.0,0.0,-0.064345760415563,62,7,2016
533,US-2018-129441,2018-07-09,2018-11-09,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,Los Angeles,California,90032.0,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,-0.29030938159149067,1.0,0.0,-0.2903093815914906,123,7,2018
537,US-2018-122637,2018-03-09,2018-08-09,Second Class,EP-13915,Emily Phan,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",-0.29873514373703375,1.0,0.0,-0.2987351437370337,153,3,2018
538,CA-2016-147851,2016-03-12,2016-08-12,Standard Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10009.0,East,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,-0.3491631086141156,0.0,0.0,-0.34916310861411554,153,3,2016
539,CA-2016-134894,2016-07-12,2016-11-12,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Henderson,Kentucky,42420.0,South,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,-0.1241363866098938,2.0,0.0,-0.12413638660989375,123,7,2016
540,CA-2016-134894,2016-07-12,2016-11-12,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Henderson,Kentucky,42420.0,South,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",0.08315255513000673,3.0,1.0,0.08315255513000679,123,7,2016
541,CA-2015-140795,2015-01-02,2015-03-02,First Class,BD-11500,Bradley Drucker,Consumer,United States,Green Bay,Wisconsin,54302.0,Central,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,0.37590189428901416,3.0,1.0,0.3759018942890142,59,1,2015
553,CA-2018-112774,2018-11-09,2018-12-09,First Class,RC-19960,Ryan Crowe,Consumer,United States,Jacksonville,Florida,32216.0,South,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",-0.31157319454932625,1.0,0.0,-0.3115731945493262,30,11,2018
556,CA-2015-155852,2015-03-03,2015-07-03,Second Class,AJ-10945,Ashley Jarboe,Consumer,United States,Wilmington,North Carolina,28403.0,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,-0.3353881586301174,1.0,0.0,-0.33538815863011734,122,3,2015
564,CA-2016-130736,2016-07-12,2016-09-12,First Class,JF-15490,Jeremy Farry,Consumer,United States,Seattle,Washington,98105.0,West,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",-0.35991212748949664,0.0,0.0,-0.3599121274894966,62,7,2016
565,CA-2016-130736,2016-07-12,2016-09-12,First Class,JF-15490,Jeremy Farry,Consumer,United States,Seattle,Washington,98105.0,West,OFF-LA-10000634,Office Supplies,Labels,Avery 509,-0.3620486374249743,0.0,0.0,-0.36204863742497423,62,7,2016
566,CA-2018-137099,2018-07-12,2018-10-12,First Class,FP-14320,Frank Preis,Consumer,United States,Los Angeles,California,90008.0,West,TEC-PH-10002496,Technology,Phones,Cisco SPA301,0.22630821640672405,3.0,1.0,0.2263082164067241,92,7,2018
567,CA-2018-156951,2018-01-10,2018-08-10,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105.0,West,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,-0.22083324368966112,2.0,0.0,-0.22083324368966106,212,1,2018
568,CA-2018-156951,2018-01-10,2018-08-10,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105.0,West,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",-0.23784935837577664,2.0,0.0,-0.2378493583757766,212,1,2018
